user_id	country	age	gender	playcount	registered_unixtime
32364675		-1	n	1260	1282647147
32365930		-1	n	1252	1282652084
32366979	NL	-1	f	8537	1282655463
32367420		-1	m	1502	1282656890
32367644	NL	19	m	6623	1282657521
32368716		-1	n	2753	1282660474
32368806	UA	23	m	10781	1282660685
32368902		-1	n	153	1282660963
32369587		-1	n	39	1282662778
32371073	US	19	f	176	1282666497
32371709		25	n	1473	1282668010
32372207		-1	n	1288	1282669157
32372795		-1	n	255	1282670479
32373117		-1	n	513	1282671232
32373852		-1	n	1555	1282672931
32374212	RU	-1	m	1198	1282673718
32375042	PL	23	m	38171	1282675484
32377443	IN	22	m	782	1282680924
32378160	US	21	n	38453	1282682534
32378678	IR	20	m	1087	1282683798
32379784		-1	n	413	1282686629
32380137	BR	21	f	5516	1282687572
32381013	US	-1	f	1350	1282689942
32381204	BR	18	f	20977	1282690463
32381897	UA	18	f	19427	1282692482
32382017		-1	n	1087	1282692776
32382516		-1	n	1481	1282694134
32382786	US	33	m	1041	1282694952
32382965	RU	18	f	30397	1282695457
32383182	UK	-1	m	70	1282696121
32384620		-1	n	790	1282700407
32386829	US	23	m	43230	1282707916
32387650		-1	n	351	1282711112
32388156	US	20	m	36052	1282713183
32388254	BR	23	f	30093	1282713611
32389046		-1	n	5252	1282717037
32389154		-1	n	526	1282717584
32389609	LT	19	m	32839	1282719719
32389707	US	18	f	3597	1282720254
32389882		-1	n	862	1282721130
32390656		-1	n	22516	1282724976
32391082	RU	17	f	7459	1282726777
32391794	PL	16	f	7723	1282730011
32392680	RU	17	m	9400	1282733860
32392817		-1	n	1745	1282734399
32392868	DE	-1	m	517	1282734624
32393342		-1	n	16009	1282736480
32393547	FR	28	m	8623	1282737311
32393657	DE	-1	m	1409	1282737690
32393808		-1	n	1761	1282738211
32393879	AU	21	n	177129	1282738480
32394297	FR	21	m	24440	1282739921
32395012		-1	n	320	1282742092
32395530	MD	-1	m	40475	1282743575
32395577	UK	21	f	29923	1282743738
32397192		-1	n	741	1282748140
32398019	UA	-1	f	1090	1282750343
32399270	ES	-1	m	9502	1282753362
32399549		-1	n	430	1282753955
32399781	DE	17	f	3518	1282754503
32400799		-1	n	1563	1282757065
32400872		-1	n	434	1282757239
32402212		-1	n	1637	1282760404
32402837	DE	28	f	20181	1282761864
32403722		-1	n	1756	1282763907
32404733		28	f	1168	1282766278
32404830		-1	n	164	1282766509
32406036	FR	23	m	18663	1282769283
32408441		-1	n	1388	1282775334
32409339	PL	23	m	16941	1282777762
32409422		-1	n	1068	1282777977
32409775	US	-1	n	278	1282779033
32409880		-1	n	505	1282779315
32411594	US	-1	f	305	1282784534
32412203		-1	n	6600	1282786427
32412598	CO	22	f	15572	1282787632
32415964	UK	30	m	1239	1282799536
32416863	UA	-1	m	1013	1282803700
32417070	RU	21	f	7319	1282804609
32417776		-1	n	22459	1282808080
32418640	DE	28	m	1760	1282812123
32419210	RU	21	m	10291	1282814816
32420336	PL	35	m	1353	1282819897
32420793		-1	n	2280	1282821693
32420795		-1	n	686	1282821710
32422074		-1	n	1831	1282826481
32422360		-1	n	2503	1282827379
32422555	PL	19	f	6802	1282827978
32422799		-1	n	1844	1282828694
32423594	PL	18	m	1723	1282831088
32423628	RU	20	f	32696	1282831174
32423867		-1	n	1861	1282831847
32424051	DE	53	m	62987	1282832346
32424462		-1	n	1293	1282833421
32424781		-1	n	1774	1282834280
32425122	ES	19	f	16200	1282835138
32425254		-1	n	165	1282835478
32425448		-1	n	3841	1282835956
32426284		-1	n	12484	1282838070
32427544	US	-1	m	41042	1282841152
32427890	DE	25	f	13574	1282841990
32428402	PL	17	f	11280	1282843077
32428815		-1	n	511	1282844021
32429574	US	19	m	73578	1282845776
32429773	PL	-1	m	27535	1282846274
32430562	UK	-1	m	10078	1282848270
32430999		-1	n	4419	1282849295
32431089	US	33	m	91787	1282849468
32431194	ID	24	m	11134	1282849717
32431765	CA	-1	f	6683	1282850999
32432692		-1	n	2037	1282853108
32433002		-1	n	18751	1282853819
32433601	UK	-1	m	9870	1282855285
32434079		-1	n	523	1282856363
32434235	UK	28	m	55492	1282856794
32434460	RU	23	m	21345	1282857397
32434480	US	33	f	694	1282857444
32434514		-1	n	241	1282857509
32435967		-1	m	16657	1282861139
32435989		-1	n	641	1282861187
32436317		-1	n	23293	1282862024
32436424		-1	n	22145	1282862347
32438712		-1	n	7047	1282868905
32440756		-1	n	247	1282875396
32441324		-1	n	4241	1282877307
32441705		-1	n	188	1282878735
32443468		-1	n	557	1282885318
32444356	PR	32	m	1129	1282889328
32445207		-1	n	1186	1282893556
32445462	PL	21	m	2455	1282894714
32446869	RU	21	m	43994	1282900961
32448769		-1	n	1056	1282909277
32449250	FR	20	m	10343	1282911187
32449258		-1	n	33	1282911218
32449303		-1	n	712	1282911405
32450277	PL	18	m	1240	1282914588
32450636		-1	n	1226	1282915760
32451931	ID	24	m	15270	1282919436
32452434	US	20	m	357	1282920775
32452479		-1	n	1399	1282920879
32452579		-1	n	1631	1282921163
32452675	ES	23	m	12462	1282921424
32453870	RU	23	m	9580	1282924480
32454447	CL	18	m	36394	1282925879
32454899	IT	19	m	9775	1282927025
32455030		-1	n	228	1282927290
32455350	RU	23	f	9574	1282928124
32455488		-1	n	30512	1282928458
32456927		-1	n	1302	1282931957
32456965		-1	n	751	1282932068
32457658		15	f	14283	1282933818
32458035	UK	21	m	98638	1282934776
32459465		-1	n	198	1282938134
32459788	UK	25	m	15673	1282938892
32459857	BR	22	m	13872	1282939096
32460097		-1	n	1348	1282939606
32461099	NO	54	m	437	1282942098
32461901	BR	17	f	22238	1282944233
32462086	DE	17	f	632	1282944712
32463394	HR	-1	n	6940	1282948231
32463931		-1	n	3111	1282949711
32465400	BR	20	m	41397	1282954155
32466262	MX	17	m	5900	1282957065
32466618	VE	-1	m	5254	1282958248
32468040	BR	18	m	20918	1282962819
32469567		-1	m	10080	1282967821
32470140		-1	n	1152	1282969878
32471326	RU	17	f	13370	1282974586
32473211		20	m	44175	1282982656
32473695	US	30	m	889	1282984738
32473987		-1	n	1659	1282986069
32474714	PL	-1	f	19058	1282988933
32476234		-1	n	1937	1282995221
32476399		-1	n	1250	1282995788
32477031	JP	-1	n	9506	1282998118
32477114	PL	20	f	14474	1282998437
32477334	RU	24	m	15910	1282999110
32478804	HR	23	n	16373	1283003750
32478839	RU	21	m	2574	1283003849
32478990	ID	24	m	27294	1283004294
32479936	DE	-1	m	5489	1283006762
32480356		-1	n	5685	1283007754
32481906		-1	n	3963	1283011537
32482271	PL	19	f	8596	1283012418
32482481		-1	n	39804	1283012963
32484753		-1	n	849	1283018319
32485353	RU	20	f	3676	1283019575
32485572	DE	27	m	55211	1283020066
32487397		-1	m	463	1283024142
32488195	ID	27	m	12292	1283026028
32488978	CL	17	m	3223	1283027952
32488994	PL	28	f	790	1283028005
32491301	UA	-1	f	7594	1283033544
32491600		-1	n	1292	1283034352
32492325		-1	n	856	1283036180
32494283	US	-1	m	1434	1283041724
32494439		-1	n	334	1283042219
32494871		-1	m	724	1283043461
32498009		18	f	47782	1283053444
32500462		-1	n	2348	1283062506
32501419	RU	20	m	720	1283066889
32501427		-1	n	69	1283066921
32501972	UA	20	m	34867	1283069280
32502124	FI	-1	m	24832	1283069995
32503243	CY	27	f	22116	1283074682
32503370	PL	-1	m	11593	1283075178
32503478		-1	m	2976	1283075646
32504433		-1	n	1611	1283079323
32504468	UK	20	m	1519	1283079425
32504538	DE	22	f	8518	1283079712
32504632	FR	-1	f	51479	1283080130
32504999	DE	21	m	16977	1283081516
32505207		-1	n	786	1283082270
32505359	NL	17	m	25813	1283082766
32506472	UK	18	f	950	1283086640
32507332		-1	n	7741	1283089237
32509594		-1	n	1723	1283095398
32509770		-1	n	316	1283095780
32510193		-1	n	5800	1283096767
32510696	BV	-1	n	17795	1283097880
32510785	US	43	m	1923	1283098118
32510840		-1	n	119	1283098236
32510914	JP	-1	n	1790	1283098424
32510968	BR	27	m	1829	1283098540
32511132		-1	n	807	1283098886
32511228	DE	19	f	2955	1283099077
32511495		-1	n	6933	1283099611
32511548		-1	n	243	1283099759
32511735		-1	n	1067	1283100180
32512183	PT	21	m	22285	1283101219
32513506	UK	22	n	62887	1283104052
32513748	UK	29	m	1540	1283104586
32514388		-1	n	979	1283105973
32514609	IT	18	m	13357	1283106391
32514733	NL	26	m	5507	1283106625
32514942	UK	20	m	12263	1283107076
32520162		-1	n	1461	1283118603
32522063		-1	n	1515	1283123590
32522669	US	-1	n	725	1283125352
32522814		-1	m	67012	1283125765
32523803		-1	n	495	1283128627
32524365	US	22	m	11917	1283130247
32524606		-1	n	17739	1283131013
32528870		-1	n	1277	1283145287
32530372		-1	f	25253	1283152649
32530397		-1	n	30671	1283152777
32530838	SI	22	m	47579	1283154932
32531485	AU	19	m	83224	1283158094
32531671	US	18	f	26326	1283158883
32533121		-1	n	587	1283165437
32533282	IT	25	m	1746	1283166033
32533410	DE	28	f	1407	1283166590
32535243		-1	n	450	1283173325
32536149	PL	25	m	6628	1283176076
32536296	IT	22	m	28464	1283176448
32536928	DE	-1	f	9377	1283178315
32538623		-1	n	1924	1283182730
32539004		-1	n	1048	1283183690
32539015		-1	n	433	1283183702
32539038		-1	n	5787	1283183776
32539432	BR	22	m	1651	1283184713
32540166	UK	-1	n	8766	1283186707
32540421	US	21	m	13622	1283187359
32540463	UK	21	n	3318	1283187456
32540579	MN	-1	m	41034	1283187725
32540893	UK	-1	m	566	1283188535
32541172	UK	19	m	45297	1283189174
32541192	US	-1	n	36449	1283189222
32542370		-1	n	1815	1283192039
32543971		-1	n	1564	1283195947
32545062		-1	n	733	1283198342
32546894		20	f	5659	1283202632
32547072		-1	n	482	1283203067
32547156		-1	n	17012	1283203246
32547750	DE	-1	n	1286	1283204836
32548794	BR	17	m	64728	1283207495
32549789	UK	18	f	1554	1283210189
32551454		-1	n	389	1283214917
32552786		-1	n	146	1283218727
32553144		-1	n	6301	1283219820
32553495	BR	20	f	15621	1283220888
32554855		-1	n	386	1283225335
32555236	BR	28	m	1093	1283226711
32555950	JP	11	f	106914	1283229615
32556224	RU	19	f	78273	1283230582
32556849	VN	-1	m	244	1283233328
32557395	DE	28	f	15579	1283235865
32558917	PL	18	f	13713	1283243706
32559219		-1	n	13849	1283245472
32559945	NL	18	m	34462	1283248915
32560312		-1	n	299	1283250698
32561076	UK	18	f	542	1283254132
32561101	TR	22	m	1937	1283254278
32562991		-1	n	3155	1283260850
32563346	BY	22	m	47105	1283261894
32563773	SG	-1	f	54153	1283263010
32563822		-1	n	26677	1283263131
32564414		-1	n	698	1283264784
32565607		-1	n	842	1283267913
32565618	PL	21	m	28966	1283267941
32565959		28	f	58802	1283268890
32567227	CL	23	m	19074	1283272024
32568206	RU	24	m	16270	1283274411
32568758		21	m	47038	1283275768
32570758	DE	-1	n	31759	1283280751
32572050		-1	n	238	1283283729
32573149	BR	-1	m	1520	1283286250
32573633	UK	20	m	490	1283287330
32576509		-1	n	1505	1283294537
32577455		-1	n	254	1283297252
32578888		-1	n	300	1283301486
32579404		-1	n	3150	1283302993
32580302	UK	20	n	5414	1283305522
32581241	AR	20	n	21805	1283308270
32581647		-1	n	21712	1283309512
32582419	VE	21	f	29396	1283311930
32583554	MA	28	m	21519	1283316017
32584266		-1	n	1328	1283319047
32584287		-1	n	73403	1283319138
32584553	CA	12	m	1104	1283320340
32584653	UK	17	f	28681	1283320847
32584890		-1	n	44021	1283322070
32585088	SE	-1	m	17400	1283323115
32585615	US	22	m	837	1283325836
32587815		22	m	52292	1283336438
32588418	HR	21	m	14506	1283339204
32588598		-1	n	6390	1283339977
32589570		-1	n	1502	1283343964
32589653	DE	-1	n	11497	1283344275
32590657	RU	-1	f	9023	1283347528
32590805		-1	n	2509	1283347939
32592101	DE	16	m	1199	1283351772
32592566		-1	n	11608	1283352980
32593189	US	20	f	24595	1283354632
32594873		-1	n	507	1283359063
32594919	DE	22	m	51513	1283359160
32595159		-1	n	6882	1283359806
32595542		-1	n	985	1283360752
32595668		-1	n	546	1283361089
32596096	PL	21	f	30541	1283362178
32596323		22	f	18308	1283362748
32596433		-1	n	1156	1283363071
32598696	DE	-1	n	133023	1283368507
32599788		-1	n	1138	1283371138
32600724	DE	19	m	28503	1283373323
32600790	BY	22	m	9878	1283373464
32601166		-1	m	3408	1283374334
32601459	RU	21	m	31610	1283375090
32603650		-1	n	1755	1283380987
32604414		-1	n	766	1283383342
32605247	BR	20	f	9826	1283385813
32605704		-1	n	720	1283387176
32605719	BR	33	f	155	1283387213
32606890		-1	m	1783	1283390776
32607864	CA	-1	n	1046	1283393934
32609626		-1	n	631	1283399955
32610977		-1	n	77	1283405714
32612390	HU	-1	m	27346	1283412975
32613953	RU	29	m	834	1283420755
32614012		-1	n	17184	1283421021
32614060	RU	23	m	1928	1283421220
32614169	HU	43	m	153114	1283421645
32614993	RU	22	n	51850	1283425512
32616377		-1	n	1054	1283431078
32616611	IT	29	m	13609	1283431914
32617821	UA	-1	m	3410	1283436067
32617899	DE	-1	f	4910	1283436289
32618027		-1	n	16064	1283436667
32618181	TR	21	f	625	1283437106
32618642	BY	21	m	23482	1283438522
32619028	MX	24	m	3560	1283439598
32619388	DE	21	m	6233	1283440562
32619681	DE	-1	m	1637	1283441314
32620204	JP	26	n	16051	1283442652
32620668		-1	n	581	1283443895
32621035	FR	18	m	22516	1283444810
32621545	RU	-1	m	82880	1283446128
32624053		-1	n	780	1283452129
32624330	DE	20	f	2790	1283452761
32624459	IT	-1	m	9103	1283453044
32624740	US	14	f	21206	1283453809
32625142	UK	-1	m	1711	1283454712
32625241	IT	18	m	53201	1283454901
32625327	US	20	f	14065	1283455102
32625784		-1	n	4171	1283456271
32625841		-1	n	1424	1283456395
32626004	NL	22	m	13755	1283456827
32626681	RU	25	m	1066	1283458469
32626837	RU	21	m	31379	1283458910
32627503	BR	17	m	1687	1283460639
32627642	HR	-1	f	1989	1283460982
32628006		-1	n	367	1283461878
32628275	FR	-1	m	1941	1283462665
32630018	US	27	m	49968	1283467445
32632122	US	-1	n	131	1283474011
32632739		-1	n	857	1283475961
32633201		-1	n	39225	1283477381
32634658	BR	-1	n	47968	1283482488
32635318		-1	n	5647	1283484933
32635377		-1	n	1539	1283485140
32636869		-1	n	5088	1283491252
32638729		-1	n	739	1283500831
32639977	NL	20	n	9125	1283507152
32640381	PL	21	m	6035	1283509241
32640638	DE	18	f	12829	1283510551
32640872	PL	26	m	64025	1283511595
32641470	AU	24	f	7532	1283514279
32643039	RU	-1	m	1524	1283519986
32643531		-1	n	33834	1283521410
32643550		25	n	479	1283521453
32643862	RU	22	f	4863	1283522337
32643962	PL	19	f	18293	1283522618
32644410		18	m	31867	1283524033
32644628		-1	n	1050	1283524712
32646112		-1	n	1109	1283529045
32647409		-1	n	960	1283533096
32648435		20	m	15718	1283536562
32649276	CA	26	n	5664	1283538610
32649524		-1	n	664	1283539303
32649642	US	19	f	22926	1283539610
32649691		-1	n	248	1283539772
32650699	US	20	m	43521	1283542304
32652662		-1	n	8030	1283547170
32653521		-1	n	1069	1283549301
32653920		-1	n	368	1283550291
32654337		-1	n	494	1283551391
32656222	US	-1	m	21463	1283556964
32656552	AR	34	f	7304	1283557932
32656567	IT	23	m	1012	1283557967
32657196		-1	n	1625	1283560036
32657476	ID	16	f	4530	1283560901
32658549		-1	n	620	1283564234
32660552		27	f	410	1283570611
32660595	CL	22	f	22399	1283570769
32661921		-1	n	796	1283575641
32662066		-1	f	37331	1283576252
32665096		-1	n	2264	1283589583
32665216	UA	20	m	817	1283590146
32666007		-1	n	16502	1283593625
32666116	NL	17	m	44107	1283594065
32666528		-1	n	3747	1283595778
32666540		-1	n	438	1283595817
32666650	UK	20	m	15539	1283596301
32666925		-1	n	1121	1283597594
32667203	RU	25	m	797	1283598773
32667206		-1	n	475	1283598797
32667236		-1	n	738	1283598914
32667315	DE	-1	m	7000	1283599175
32667481	PL	18	m	38310	1283599800
32667500	IT	25	m	13871	1283599879
32667571	VN	36	n	6682	1283600207
32668669	NL	36	m	14942	1283604428
32669445	PL	17	f	3274	1283606841
32669484	ID	19	m	31800	1283606966
32669510	UK	18	n	12678	1283607042
32670167	RU	27	m	43793	1283608950
32670981	PL	17	m	31454	1283611173
32671654		-1	n	1354	1283612847
32672145	DK	22	f	18366	1283614145
32672303		-1	n	27325	1283614518
32672549		-1	n	568	1283615070
32673374		-1	f	17510	1283616934
32674332	LV	24	f	25073	1283619179
32675426	HR	22	m	25070	1283621611
32675686		-1	n	1128	1283622243
32676686	AU	25	f	12263	1283624659
32676762	PL	-1	f	32649	1283624818
32677446		-1	n	2946	1283626378
32677927		-1	n	1052	1283627517
32678330		18	m	17644	1283628410
32678642	FR	19	m	1825	1283629198
32679917		-1	n	1219	1283632161
32680982		-1	n	1883	1283634815
32683098	TR	17	m	14972	1283640311
32683487		-1	n	1354	1283641453
32683749	CH	18	m	27242	1283642229
32684032	UK	18	n	39901	1283643003
32684682	NO	19	m	16357	1283644824
32688202	US	21	n	20121	1283655944
32688829	US	23	m	144	1283657996
32689323		-1	n	3215	1283659671
32690064		-1	n	1745	1283662229
32690599		21	m	60304	1283664202
32691167	VE	21	f	8128	1283666532
32691461	US	-1	f	895	1283667810
32692760		-1	n	74880	1283673130
32693479	PL	23	m	6348	1283676229
32694035		-1	n	1001	1283678493
32694286		20	n	1939	1283679549
32694587		-1	n	955	1283680879
32695180	AU	-1	f	19501	1283683145
32695413	UK	17	f	21359	1283683950
32695737	FI	15	m	1035	1283685099
32695743	RU	23	f	20772	1283685119
32696177		-1	n	1728	1283686772
32696804		-1	n	329	1283688991
32697174	UA	22	m	30065	1283690185
32697460	FI	20	m	17517	1283691230
32698265		-1	n	1567	1283693618
32698997		-1	n	2153	1283695769
32699150		21	n	19760	1283696170
32699433	BR	21	m	13597	1283696946
32700238		23	m	12675	1283698937
32700276		-1	n	21491	1283699017
32700835	CA	-1	m	16022	1283700289
32701023	UA	16	m	7518	1283700737
32701875		-1	n	6318	1283702693
32702225	US	25	m	1755	1283703475
32702243	DE	20	m	26015	1283703508
32702347	RU	-1	n	42595	1283703765
32702435		-1	n	983	1283703968
32702468	DE	25	f	4721	1283704023
32702990		-1	n	1867	1283705213
32704058		-1	n	4138	1283707528
32704397	BY	19	f	4935	1283708294
32705532		-1	n	151	1283710732
32706144		-1	f	5045	1283712024
32706422	UK	33	f	1151	1283712657
32707982		-1	n	9397	1283716073
32708767		-1	n	918	1283717824
32709442	AR	24	m	304	1283719458
32709572	PL	16	m	26915	1283719778
32710073		-1	n	56	1283720971
32710221		-1	n	1693	1283721312
32710508	BR	17	m	14705	1283721939
32711155		-1	n	9345	1283723568
32712105		-1	n	20004	1283726000
32712399		-1	n	1421	1283726794
32713131		-1	n	1228	1283728917
32713342		-1	n	1116	1283729539
32714657		-1	n	1816	1283733695
32714859	US	24	m	5588	1283734310
32715100	US	-1	m	827	1283734986
32715740	BR	19	m	8884	1283736885
32716130	CL	25	m	18422	1283738129
32717381	CA	27	f	69941	1283741894
32717754	BR	20	m	22875	1283743069
32719331	BR	19	m	30623	1283748601
32719396		-1	n	17793	1283748812
32719718	AU	-1	m	30645	1283749904
32720501	BR	16	m	61519	1283752945
32721543		-1	n	920	1283757493
32723590	RU	16	m	1941	1283767502
32723983		-1	n	630	1283769317
32724019		-1	n	5908	1283769476
32724686	TR	-1	n	5442	1283772875
32724823	UA	20	f	31430	1283773520
32725250		-1	n	27918	1283775421
32725337	RU	30	m	1611	1283775791
32725496	RU	19	m	21148	1283776380
32725591	AU	-1	n	1800	1283776715
32725603	AU	16	f	20009	1283776761
32725809	NL	21	m	17827	1283777447
32726094	RU	20	m	28389	1283778456
32726312		-1	n	1062	1283779200
32726801	UK	22	m	145	1283780710
32727456		-1	n	1004	1283782788
32729201		-1	n	1013	1283787107
32729249	UK	-1	m	77978	1283787197
32730870	BY	-1	n	3181	1283790704
32730913	NO	23	f	13623	1283790801
32730984		-1	n	166	1283790961
32731288		-1	n	746	1283791639
32731634		-1	n	35969	1283792302
32731804	PL	16	f	14547	1283792651
32732252	FR	18	m	133	1283793605
32732261	UK	20	m	42884	1283793615
32732598		-1	n	585	1283794264
32732784		-1	n	1275	1283794656
32732866		-1	n	1997	1283794806
32732905	BE	22	m	2017	1283794883
32733480		20	f	7613	1283796025
32733731		-1	n	722	1283796520
32733772	US	34	n	1926	1283796648
32734082		-1	n	467	1283797274
32734432		-1	n	1714	1283797988
32734744	BR	18	f	7261	1283798543
32734773	DE	-1	m	83828	1283798622
32736229		23	f	16111	1283801501
32736591	US	-1	n	25946	1283802212
32736693	TR	20	m	1522	1283802377
32736831		-1	n	721	1283802621
32737194		-1	n	1981	1283803356
32737361	FR	26	m	24846	1283803635
32737591	BR	-1	f	467	1283804062
32738042	US	-1	m	32881	1283804967
32739067		-1	n	380	1283807128
32739103	BG	20	f	25624	1283807219
32740563	RU	29	m	14134	1283810743
32741609	MX	19	f	14698	1283813494
32742328		-1	n	1155	1283815647
32743571		-1	n	1078	1283819357
32743734		-1	n	377	1283819853
32743970	PL	-1	m	41539	1283820552
32745333		-1	n	18944	1283824603
32745362		-1	n	859	1283824651
32746131	US	19	m	14075	1283827199
32746742		-1	n	9453	1283829331
32747192		-1	n	323	1283830906
32747862		-1	n	5372	1283833614
32749232		-1	n	1076	1283839779
32749434		-1	n	1168	1283840763
32750789		-1	n	356	1283847397
32751325	RU	22	f	1327	1283850151
32751655	AU	23	m	47799	1283851662
32753332		-1	n	9688	1283859591
32753456	US	21	n	15496	1283860094
32753527		23	m	8818	1283860477
32753638	DE	-1	m	1230	1283860969
32753736	FR	-1	m	220	1283861342
32753740	PT	25	m	274	1283861355
32754361		-1	n	17818	1283863771
32754599	US	-1	m	1050	1283864606
32754823	US	-1	m	690	1283865367
32754848		-1	n	59812	1283865445
32755260		-1	n	1951	1283866713
32755608		-1	n	8226	1283867814
32756028	BR	20	m	7274	1283868995
32756321		-1	n	904	1283869889
32756410		-1	n	857	1283870156
32756530	RU	17	m	14068	1283870500
32756999		-1	n	4061	1283871807
32757821	DE	19	m	89859	1283874082
32758559	ES	-1	m	5054	1283876081
32759566	US	56	m	7718	1283878710
32760486	SE	18	m	23462	1283880993
32761082	DE	24	m	11984	1283882422
32762457	PL	19	m	30712	1283885443
32762551	NL	17	f	19223	1283885644
32763075		-1	n	1612	1283886901
32763621	RU	20	m	917	1283888140
32763910	PL	18	m	49290	1283888825
32765016	UK	-1	n	7361	1283891517
32765602		-1	n	7271	1283892990
32765860		-1	n	404	1283893655
32766154		-1	f	1759	1283894451
32766184	BR	18	m	19116	1283894531
32766407	US	43	m	451	1283895079
32766430	DE	-1	m	16125	1283895125
32766652		-1	n	1321	1283895733
32766760		-1	n	1929	1283896054
32767091	HR	21	f	1305	1283896938
32768314		-1	n	5664	1283900337
32770495		-1	n	674	1283906965
32773465	MX	22	m	24484	1283916840
32774723	VE	19	f	23158	1283921780
32775255	US	-1	f	1492	1283924336
32776173	ID	18	m	16726	1283928952
32776244	PL	-1	f	1447	1283929326
32777117		-1	n	249	1283933910
32777139	AU	-1	n	17603	1283934006
32777670	RU	20	f	9067	1283936668
32778030		-1	n	767	1283938334
32778107	RU	23	m	1648	1283938691
32778207		-1	n	744	1283939201
32778739	FI	-1	m	10739	1283941874
32780278		29	m	29985	1283948928
32780385	IN	16	m	5800	1283949385
32781257	BR	-1	n	3071	1283952255
32781382	TR	-1	n	25881	1283952616
32781856		-1	n	1643	1283954018
32782488		-1	n	462	1283955876
32782657		-1	n	1476	1283956281
32783020	DE	-1	m	18654	1283957227
32783293		-1	n	160	1283957994
32783969		23	m	10144	1283959674
32786262		-1	n	4041	1283965689
32787277	BR	22	m	5062	1283968052
32787900	PL	-1	m	30446	1283969606
32788331	DE	-1	m	6379	1283970709
32788503		-1	n	1082	1283971220
32790091	VE	-1	m	27542	1283974879
32790374	IR	24	f	1351	1283975521
32790529	UK	-1	m	165994	1283975878
32791680		-1	n	49340	1283978606
32792410		-1	n	1942	1283980383
32793144	BR	15	m	1803	1283982215
32793665		-1	n	1507	1283983759
32796059		-1	n	1379	1283991002
32801366	US	28	m	1737	1284010359
32801967	US	21	m	38853	1284013674
32802431	UA	20	m	35090	1284016166
32803378	PL	26	f	7582	1284021288
32803543		19	f	3823	1284022250
32804441	NL	23	m	19874	1284026925
32804681	RU	17	f	81479	1284028319
32804846	RU	24	f	9428	1284029210
32805934	PL	-1	m	27873	1284034117
32807071	DE	17	m	24482	1284038359
32808897		-1	n	1897	1284043781
32809598		-1	n	7162	1284045489
32811070		-1	n	1473	1284049265
32811179		-1	n	88	1284049536
32811221	US	-1	f	12082	1284049644
32812558		-1	n	18664	1284052846
32812972	PL	17	m	39894	1284053766
32813064		-1	m	20772	1284053980
32813215		-1	n	671	1284054343
32813238		-1	n	29	1284054405
32813683	UK	-1	m	1527	1284055415
32814043		-1	n	1139	1284056393
32814627		-1	n	693	1284057783
32815407		-1	n	14118	1284059649
32816161		-1	n	6955	1284061661
32817379		-1	n	31083	1284064575
32818084	PT	21	f	1006	1284066384
32821000		-1	n	202	1284074470
32821287	MX	26	f	324	1284075393
32821453		-1	n	10842	1284075901
32822036		-1	n	1185	1284077861
32822248	BR	16	m	6997	1284078559
32822687		-1	n	237	1284079994
32824792		-1	n	22980	1284087346
32826048		-1	n	1719	1284092339
32826363	RU	43	m	31723	1284093601
32826429		-1	n	12787	1284093923
32827776		-1	n	23476	1284100939
32828651	DE	19	m	22692	1284105949
32828952	NZ	-1	f	8346	1284107558
32829291		-1	n	1307	1284109552
32829816		-1	n	16947	1284112024
32831410	DE	31	m	730	1284119650
32831713		-1	n	1226	1284120905
32833302	US	21	m	2669	1284126558
32833421	RO	23	n	19414	1284126868
32833453	JM	-1	n	589	1284126967
32833986	RU	24	m	115339	1284128569
32834209	CL	-1	n	11815	1284129088
32834533	PL	-1	m	179	1284129872
32836003	RU	-1	f	23868	1284134044
32836577		-1	n	293	1284135428
32836713		-1	n	1219	1284135833
32836745	PL	21	f	30577	1284135925
32836905		-1	n	257	1284136312
32838490	UA	19	m	50695	1284140224
32838579		-1	n	17207	1284140449
32840844	TR	22	m	14100	1284146162
32840911	US	19	f	9302	1284146305
32840993	US	-1	m	1447	1284146484
32841269		-1	n	13227	1284147142
32841552		-1	n	2366	1284147878
32842261		-1	n	1857	1284149618
32842298		-1	n	56965	1284149697
32842554	MX	17	m	27867	1284150263
32842829		-1	n	3436	1284150934
32842871	BR	19	m	27439	1284151038
32843303	US	20	m	38012	1284152073
32844660	BR	21	m	40810	1284155589
32844999		-1	n	1342	1284156449
32845547	IT	19	m	2648	1284157906
32845630	US	20	m	2452	1284158116
32845761	UK	18	m	4594	1284158444
32849881	UK	20	m	68412	1284171304
32850568	US	19	f	46857	1284173548
32853086	BR	20	f	14283	1284182793
32853371	BR	33	m	1654	1284183879
32855400	NL	22	f	10521	1284192725
32855574	ID	-1	m	1865	1284193507
32855985	MO	17	m	16590	1284195194
32856256	VN	22	m	7932	1284196112
32857374		-1	n	52	1284200623
32857603	LV	-1	f	7724	1284201606
32857605	PL	17	m	17103	1284201608
32858014		24	f	8755	1284203293
32858050		-1	n	2249	1284203416
32858136	PL	25	n	41536	1284203776
32858559	JP	-1	m	82726	1284205385
32858724	HU	28	m	27821	1284206025
32859198		-1	n	7792	1284207787
32859720	BY	19	m	39652	1284209578
32859856		-1	m	16988	1284210011
32860010	CN	24	n	5611	1284210570
32862192		-1	n	457	1284216645
32863109	UK	-1	m	7248	1284218841
32863933	RU	-1	m	15320	1284220811
32864823	SE	16	f	61962	1284222891
32864856		-1	n	185	1284222964
32864867	DE	22	m	1369	1284222986
32865321		-1	n	1541	1284223914
32865549	CR	-1	m	75667	1284224372
